Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Collective[i],https://www.crunchbase.com/organization/collective-i,51-100,Active,http://www.collectivei.com,info@collectivei.com,+1-646-400-5011,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Business Intelligence, Collaboration, Generative AI, Information Technology, Predictive Analytics, Sales, Sales Automation",0,0,Computing; Calculating,,4726200,USD,4726200,,,"New York, New York, United States",$1M to $10M,2007-01-01,year,,http://www.linkedin.com/company/2412659
FICO,https://www.crunchbase.com/organization/fair-isaac-corporation,1001-5000,Active,http://www.fico.com,info@fico.com,(408) 535-1500,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Software","Analytics, Big Data, Collection Agency, Consulting, Financial Services, Fraud Detection, Predictive Analytics, Software",246,36,Computing; Calculating,Scientific and technological services,,,,,,"San Jose, California, United States",$1B to $10B,1956-01-01,year,,https://www.linkedin.com/company/fico/
Entytle,https://www.crunchbase.com/organization/entytle,51-100,Active,http://www.entytle.com,info@entytle.com,1(650)687-7293,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Other, Software","B2B, Enterprise Software, Industrial Manufacturing, Manufacturing, Predictive Analytics",0,3,,Scientific and technological services,360559,USD,360559,,,"Austin, Texas, United States",$1M to $10M,2014-01-01,year,"Accel, Moment Ventures",http://www.linkedin.com/company/entytle-inc-
Ebizu,https://www.crunchbase.com/organization/ebizu,101-250,Active,http://www.ebizu.com/,info@ebizu.com,+60322422667,,,,,,,,,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Other, Sales and Marketing, Software","Advertising, B2B, Big Data, Local Advertising, Location Based Services, Loyalty Programs, Mobile Advertising, Point of Sale, Predictive Analytics, Retail Technology",,,,,,,,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",$1M to $10M,2013-03-27,day,,http://www.linkedin.com/company/ebizu
Mu Sigma,https://www.crunchbase.com/organization/mu-sigma,1001-5000,Active,http://www.mu-sigma.com,marketingandcommunication@mu-sigma.com,847-919-0445 ,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Professional Services, Software","Analytics, Big Data, Business Information Systems, Business Intelligence, Data Mining, Fraud Detection, Machine Learning, Management Consulting, Predictive Analytics, SaaS",10,0,Computing; Calculating,,57071779,USD,57071779,,,"Bengaluru, Karnataka, India",$10M to $50M,2004-01-01,year,"Fidelity, Mastercard, FTV Capital, Peak XV Partners, General Atlantic",http://www.linkedin.com/company/mu-sigma
Hungerstation.com,https://www.crunchbase.com/organization/hungerstation-com,501-1000,Active,http://www.hungerstation.com,info@hungerstation.com,+966 9200 10177,,,,,,,,,"Administrative Services, Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Internet Services, Mobile, Software, Transportation","Apps, Delivery, Delivery Service, E-Commerce, Food and Beverage, Food Delivery, Mobile Apps, Online Portals, Predictive Analytics",,,,,,,,,,"Dammam, Ash Sharqiyah, Saudi Arabia",$500M to $1B,2012-03-05,day,Foodpanda,https://www.linkedin.com/company/hungerstation-com/
CB4,https://www.crunchbase.com/organization/c-b4,51-100,Active,http://www.cb4.com/,hello@c-b4.com,+1 347 819 1900,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Software","Analytics, Information Technology, Predictive Analytics, Retail, Retail Technology, Software",,,,,2221350,USD,2221350,,,"New York, New York, United States",$10M to $50M,2014-01-01,year,"OurCrowd, Octopus Ventures, Sequoia Capital, Bright Pixel, Sequoia Capital Israel",https://www.linkedin.com/company/c-b4-ltd/
Gurucul,https://www.crunchbase.com/organization/gurucul,101-250,Active,http://www.gurucul.com,info@gurucul.com,(213) 259-8472,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Machine Learning, Predictive Analytics, Security, Software",,,,,1551723,USD,1551723,,,"El Segundo, California, United States",$10M to $50M,2010-10-08,day,,https://www.linkedin.com/company-beta/1614401/
Sailthru,https://www.crunchbase.com/organization/sailthru,101-250,Active,http://sailthru.com,sales@sailthru.com,(877) 812-8689,,,,,,,,,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Content and Publishing, Data and Analytics, Media and Entertainment, Mobile, Sales and Marketing, Software","Advertising, Analytics, Digital Marketing, E-Commerce, Email Marketing, Enterprise Software, Marketing Automation, Mobile, Predictive Analytics, Publishing",3,6,Computing; Calculating,Scientific and technological services,,,,,,"New York, New York, United States",$10M to $50M,2008-06-01,day,"Thrive Capital, Scale Venture Partners, Compound, Bowery Capital, Benchmark",http://www.linkedin.com/company/sailthru
Acer Innovation,https://www.crunchbase.com/organization/acer-innovation,101-250,Active,https://www.acerinnovation.com/,info@acerinnovation.com,833-937-2237,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Gaming, Information Technology, Other, Professional Services, Software","Analytics, Business Intelligence, Consulting, Data Integration, Data Mining, Gamification, Management Consulting, Natural Language Processing, Predictive Analytics, Real Time",,,,,486789,USD,486789,,,"Schaumburg, Illinois, United States",Less than $1M,2015-05-09,day,,https://www.linkedin.com/company/acer-innovation
Vidrona,https://www.crunchbase.com/organization/vidrona,51-100,Active,http://www.vidrona.com,ashutosh@vidrona.com,+44 7469 231693,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Financial Services, Natural Resources, Science and Engineering, Software, Sustainability","Artificial Intelligence (AI), Asset Management, Big Data, Electrical Distribution, Enterprise Software, InsurTech, Machine Learning, Predictive Analytics, Solar, Wind Energy",,,,,,,,,,"Didcot, Oxfordshire, United Kingdom",$1M to $10M,2015-07-31,day,"Seraphim Space, Department for International Development",https://www.linkedin.com/company/vidrona-ltd/
Uversity,https://www.crunchbase.com/organization/uversity,51-100,Closed,http://www.uversity.com,info@targetx.com,(415) 495-1970,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Software","Education, Predictive Analytics",,,,,363202,USD,363202,,,"San Francisco, California, United States",$1M to $10M,2007-01-01,year,"Bill & Melinda Gates Foundation, Western Technology Investment, Founders Fund, Venture Lending & Leasing V, Retro Venture Partners",http://www.linkedin.com/company/uversity-inc-
DataDirect Networks,https://www.crunchbase.com/organization/datadirect-networks,501-1000,Active,http://www.ddn.com,sales@ddn.com,+8187004092,1,1,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Data Management, Data Storage, Enterprise Software, Predictive Analytics",62,43,Computing; Calculating,Scientific and electric apparatus and instruments,18611107,USD,18611107,,,"Chatsworth, California, United States",$100M to $500M,1998-01-01,year,"ClearLight Partners, Digital Coast Ventures",http://www.linkedin.com/company/datadirect-networks
Sidetrade,https://www.crunchbase.com/organization/sidetrade,251-500,Active,http://www.sidetrade.com,info@sidetrade.com,+33146841400,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Predictive Analytics, SaaS, Software",0,5,,Scientific and electric apparatus and instruments,8539855,USD,8539855,,,"Billancourt, Ile-de-France, France",$1M to $10M,2000-03-10,day,"Idinvest Partners, Access2net, APOLLO INVEST",https://www.linkedin.com/company/sidetrade
Pitney Bowes,https://www.crunchbase.com/organization/pitney-bowes,10001+,Active,https://www.pitneybowes.com,,(844)256-6444,2,2,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Sales and Marketing, Software, Transportation","Analytics, CRM, Document Management, E-Commerce, Financial Services, Hardware, Information Technology, Predictive Analytics, Shipping, Software",212,176,Computing; Calculating,Scientific and electric apparatus and instruments,208744478,USD,208744478,,,"Stamford, Connecticut, United States",$1B to $10B,1920-01-01,year,Saratoga Partners,http://www.linkedin.com/company/pitney-bowes
Pointr,https://www.crunchbase.com/organization/pointr,51-100,Active,https://www.pointr.tech/,contact@pointr.tech,44-(0)2087207087,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Software","Analytics, Enterprise Software, Indoor Positioning, Location Based Services, Navigation, Predictive Analytics, Retail Technology, SaaS, Software Engineering",17,6,,"Transport, packaging and storing",1667070,USD,1667070,,,"London, England, United Kingdom",$10M to $50M,2013-01-01,year,"Microsoft Accelerator, Chartline, Microsoft Accelerator London",https://www.linkedin.com/company/pointr-tech-indoor-location-data-analytics-platform/
SparkBeyond,https://www.crunchbase.com/organization/sparkbeyond,101-250,Active,http://www.sparkbeyond.com/,info@sparkbeyond.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Enterprise Software, Machine Learning, Predictive Analytics, Software",,,,,2236036,USD,2236036,,,"New York, New York, United States",$10M to $50M,2013-01-01,year,Aleph,https://www.linkedin.com/company/sparkbeyond
Moody's Analytics,https://www.crunchbase.com/organization/moodys-analytics,5001-10000,Active,https://www.moodysanalytics.com,,+1 212 553 1653,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Software","Analytics, Financial Services, Predictive Analytics, Risk Management",1,0,Computing; Calculating,,18892319,USD,18892319,,,"New York, New York, United States",$1B to $10B,2008-01-01,year,,https://www.linkedin.com/company/moodysanalytics
Gramener,https://www.crunchbase.com/organization/gramener,101-250,Active,https://gramener.com/,contact@gramener.com,732 319 3999,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Data Visualization, Information Technology, Machine Learning, Predictive Analytics, Text Analytics",,,,,2362807,USD,2362807,,,"Princeton, New Jersey, United States",$1M to $10M,2010-02-26,day,,https://www.linkedin.com/company/gramener
MRP,https://www.crunchbase.com/organization/mrp,501-1000,Active,http://www.mrpfd.com/,marketing@mrpfd.com,215-587-8800,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Software","Advertising, Affiliate Marketing, Marketing, Predictive Analytics",0,4,,Services for providing food and drink; temporary accommodations,12450000,USD,12450000,,,"Philadelphia, Pennsylvania, United States",$50M to $100M,2002-01-01,year,,https://www.linkedin.com/company/mrpfd/
Geidea,https://www.crunchbase.com/organization/geidea,1001-5000,Active,https://geidea.net/merchants/ar/,,+920010209,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Software","Financial Services, Information Services, Information Technology, Predictive Analytics",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$1M to $10M,2008-01-01,year,Gulf Capital,https://www.linkedin.com/company/geidea/?originalSubdomain=in
Lovelytics,https://www.crunchbase.com/organization/lovelytics,51-100,Active,https://lovelytics.com/,LoveYourData@lovelytics.com,+1-571-403-0263,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Internet Services, Software, Transportation","Analytics, Big Data, Cloud Data Services, Data Integration, Data Mining, Information Services, Machine Learning, Predictive Analytics, Training, Warehousing",0,2,,Advertising; business,329927,USD,329927,,,"Arlington, Virginia, United States",$1M to $10M,2017-08-21,day,"Databricks Ventures, Interlock Equity",
Device Lab,https://www.crunchbase.com/organization/device-lab,51-100,Active,http://www.devicelab.co.jp/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software",Predictive Analytics,,,,,,,,,,"Tsukuba, Ibaraki, Japan",,2017-04-03,day,Japan Finance Corporation,
Scry AI,https://www.crunchbase.com/organization/scry-analytics,101-250,Active,http://scryai.com,contactus@scryai.com,+1 (408) 740-8017,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software","Apps, Artificial Intelligence (AI), B2B, Developer Platform, Enterprise Software, Intelligent Systems, Internet of Things, Natural Language Processing, Predictive Analytics, Software",,,,,,,,,,"San Jose, California, United States",$1M to $10M,2014-01-01,month,,https://www.linkedin.com/company/scryai/
Oversight,https://www.crunchbase.com/organization/oversight-systems,51-100,Active,https://www.oversight.com/,info@oversightsystems.com,770-984-4650,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Information Technology, Predictive Analytics, Software",4,4,Computing; Calculating,Scientific and technological services,621712,USD,621712,,,"Atlanta, Georgia, United States",$1M to $10M,2003-01-01,year,"TCV, Sigma Partners, Luminate Capital Partners, ATDC, Sigma Prime Ventures",http://www.linkedin.com/company/oversight-systems
vLex,https://www.crunchbase.com/organization/vlex,51-100,Active,http://vlex.com,support@vlex.com,+34 932 72 26 85,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Software","Legal, Legal Tech, Natural Language Processing, Predictive Analytics, Search Engine, Semantic Web",0,3,,Scientific and technological services,2524993,USD,2524993,,,"Barcelona, Catalonia, Spain",$10M to $50M,1998-10-01,day,"Criteria Venture Tech, Oakley Capital, Bain Capital Credit",http://www.linkedin.com/company/vlex.com
SMA Technologies,https://www.crunchbase.com/organization/sma-technologies,101-250,Active,https://smatechnologies.com,contact@smatechnologies.com,281-446-5000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Information Technology, Predictive Analytics, Software",,,,,6301650,USD,6301650,,,"Houston, Texas, United States",$10M to $50M,1980-01-01,day,Thoma Bravo,https://www.linkedin.com/company/sma-technologies
Newzoo,https://www.crunchbase.com/organization/newzoo,51-100,Active,http://www.newzoo.com,info@newzoo.com,(415)779-7799,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Gaming, Mobile, Software, Sports","Analytics, Consumer Research, eSports, Market Research, Mobile, Mobile Apps, Predictive Analytics, Video Games",0,2,,Advertising; business,3762116,USD,3762116,,,"Amsterdam, Noord-Holland, The Netherlands",$10B+,2007-06-01,day,"TalkingData, Michiel Mol",http://www.linkedin.com/company/newzoo
EZOPS,https://www.crunchbase.com/organization/ezops,101-250,Active,http://www.ezops.com/,,(732)253-7955,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Data Integration, Finance, Financial Services, FinTech, Machine Learning, Predictive Analytics",0,1,,Scientific and technological services,1654266,USD,1654266,,,"New Brunswick, New Jersey, United States",$1M to $10M,2014-03-01,day,Credit Suisse NEXT Investors,https://www.linkedin.com/company/ezopsinc
Elm,https://www.crunchbase.com/organization/elm-a940,1001-5000,Active,https://www.elm.sa/,,+966 9200 29200,10,14,6,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Information Services, Information Technology, Predictive Analytics, Software",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$1B to $10B,1986-01-01,year,,https://www.linkedin.com/company/elm
IPONWEB,https://www.crunchbase.com/organization/iponweb,501-1000,Active,http://www.iponweb.com,info@iponweb.com,44 20 7550 5633,1,1,,,,,,,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Software","Advertising, Analytics, Auctions, Big Data, Predictive Analytics",,,,,7522202,USD,7522202,,,"London, England, United Kingdom",$50M to $100M,2000-12-07,day,,http://www.linkedin.com/company/69134
AIDA,https://www.crunchbase.com/organization/aida-technologies,51-100,Active,http://aidatech.io/,inquiries@aidatech.io,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Fraud Detection, Information Technology, Intelligent Systems, Machine Learning, Predictive Analytics, Risk Management, Software",,,,,,,,,,"Singapore, Central Region, Singapore",$1M to $10M,2016-01-01,year,"Mastercard, SGInnovate, Kuok Ventures",https://www.linkedin.com/company/aida-technologies-pte-ltd/
StoreForce,https://www.crunchbase.com/organization/storeforce,51-100,Active,https://www.storeforcesolutions.com,getintouch@storeforcesolutions.com,(416) 642-7438,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Commerce and Shopping, Consumer Electronics, Data and Analytics, Hardware, Information Technology, Software","Computer, Human Resources, Predictive Analytics, Retail, Retail Technology, SaaS, Scheduling, Software, Task Management",0,5,,Scientific and electric apparatus and instruments,1296639,USD,1296639,,,"Toronto, Ontario, Canada",$1M to $10M,2010-01-01,year,"Accel-KKR, Otimo Retail",https://www.linkedin.com/company/storeforcesolutions/
Nimble Storage,https://www.crunchbase.com/organization/nimble-storage,1001-5000,Closed,,info@Nimblestorage.com,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Financial Services, Hardware, Information Technology, Lending and Investments, Software","Data Storage, Electronics, Enterprise Software, Flash Storage, Information Technology, Predictive Analytics, Software, Venture Capital",3,0,Computing; Calculating,,2217196547,USD,2217196547,,,"San Jose, California, United States",$100M to $500M,2008-01-01,year,"Notable Capital, Employee Stock Option Fund, Sequoia Capital, Wing Venture Capital, Artis Ventures (AV)",http://www.linkedin.com/company/nimble-storage_290012
Riyad Bank,https://www.crunchbase.com/organization/riyad-bank,5001-10000,Active,https://www.riyadbank.com,,800-124-0010,8,8,4,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Software","Banking, Financial Services, Predictive Analytics",,,,,,,,,,"Riyadh, Ar Riyad, Saudi Arabia",$1B to $10B,1957-01-01,year,,https://www.linkedin.com/company/riyad-bank
Apptus Technologies,https://www.crunchbase.com/organization/apptus,51-100,Active,http://www.apptus.com,hello@apptus.com,+46 46 270 41 00,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software","Predictive Analytics, Software",1,0,,,2492960,USD,2492960,,,"Lund, Skane Lan, Sweden",$50M to $100M,2000-01-01,year,Innovations Kapital,http://www.linkedin.com/company/Apptus-Technologies-AB
OAG,https://www.crunchbase.com/organization/oag,101-250,Active,http://www.oag.com/,contactus@oag.com,44 1582 695050,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software, Transportation, Travel and Tourism","Air Transportation, Analytics, Business Intelligence, Database, Information Technology, Logistics, Predictive Analytics, Software, Tourism, Travel",1,14,Computing; Calculating,"Paper, cardboard and goods made from these materials",603059,USD,603059,,,"Luton, Bedfordshire, United Kingdom",$1M to $10M,1929-01-01,year,,https://www.linkedin.com/company/oag
InData Labs,https://www.crunchbase.com/organization/indata-labs,51-100,Active,https://indatalabs.com/,info@indatalabs.com,+35797706028,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Computer Vision, Consulting, Information Technology, Machine Learning, Natural Language Processing, Predictive Analytics, Software",,,,,,,,,,"Nicosia, Nicosia, Cyprus",$10M to $50M,2014-09-05,day,,https://www.linkedin.com/company/indata-labs
iGrafx,https://www.crunchbase.com/organization/igrafx,101-250,Active,http://igrafx.com,,(503) 404-6050,1,1,,,,,,,"Apps, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Professional Services, Software","Business Development, Business Intelligence, Computer, Data Mining, Document Management, Enterprise Applications, Enterprise Software, Predictive Analytics, Risk Management, Software",0,15,,Scientific and electric apparatus and instruments,569060,USD,569060,,,"Tualatin, Oregon, United States",$10M to $50M,1991-01-01,year,Banneker Partners,https://www.linkedin.com/company/35543
M:Metrics,https://www.crunchbase.com/organization/m-metrics,5001-10000,Active,http://www.mmetrics.com,learnmore@comscore.com,7033766601,,,,,,,,,"Advertising, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Platforms, Sales and Marketing, Software","Advertising, Analytics, Content, Internet, iOS, Marketing, Mobile Devices, Predictive Analytics, Software, Test and Measurement",,,,,,,,,,"Seattle, Washington, United States",,1996-01-01,year,"Lauder Partners, WPP, Venrock, Prism Venture Management, i-Hatch Ventures",
MaritzCX,https://www.crunchbase.com/organization/martizcx,1001-5000,Active,https://inmoment.com,info@maritzcx.com,(385) 695-2800,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Education, Information Technology, Software","Analytics, Data Mining, Enterprise Software, Market Research, Predictive Analytics, Skill Assessment, Software, Text Analytics",,,,,16187267,USD,16187267,,,"Lehi, Utah, United States",$50M to $100M,2000-01-01,year,"AllegisCyber, Rembrandt Venture Partners, Nippon Venture Capital, El Dorado Ventures, BYU Cougar Capital",https://www.linkedin.com/company/maritzcx
Composable Analytics,https://www.crunchbase.com/organization/composable-analytics-inc-,51-100,Active,https://composable.ai,info@composable.ai,8773282338,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Database, Enterprise Applications, Enterprise Software, Machine Learning, Predictive Analytics, SaaS, Software",2,0,,,394740,USD,394740,,,"Cambridge, Massachusetts, United States",$1M to $10M,2014-04-26,day,,https://www.linkedin.com/company/composable-analytics-inc-
NPAW,https://www.crunchbase.com/organization/nicepeopleatwork,101-250,Active,http://www.npaw.com,info@npaw.com,+34 931 22 21 11,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Software, Video","Analytics, Big Data, Business Intelligence, Internet, Internet of Things, Predictive Analytics, Software, Video, Video on Demand, Video Streaming",0,3,,Scientific and electric apparatus and instruments,3791099,USD,3791099,,,"Barcelona, Catalonia, Spain",,2008-11-01,day,"Suma Capital, Axon Partners Group",http://www.linkedin.com/company/1695623
DemandTec,https://www.crunchbase.com/organization/demandtec,10001+,Active,http://www.demandtec.com,dtinfo@us.ibm.com,(650)645-7100,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Sales and Marketing, Software","Analytics, Marketing Automation, Predictive Analytics, Retail Technology, SaaS, Software",4,0,Computing; Calculating,,1547355,USD,1547355,,,"San Carlos, California, United States",$50M to $100M,1999-12-01,day,"Black River Asset Management, Altos Ventures, Crosspoint Venture Partners",http://www.linkedin.com/company/ibm-demandtec-solutions
Airfinity,https://www.crunchbase.com/organization/airfinity,101-250,Active,https://www.airfinity.com,,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software","Analytics, Biotechnology, Business Intelligence, Information Services, Life Science, Pharmaceutical, Predictive Analytics",0,2,,Advertising; business,,,,,,"London, England, United Kingdom",$1M to $10M,2015-03-20,day,,https://www.linkedin.com/company/airfinity-ltd/
"PruTech Solutions, Inc.",https://www.crunchbase.com/organization/prutech-solutions-inc,1001-5000,Active,https://www.prutech.com/,,202 800 5100,,,,,,,,,"Administrative Services, Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Mobile, Other, Professional Services, Science and Engineering, Software","Big Data, Consulting, Mobile, Mobile Apps, Predictive Analytics, Professional Services, Robotics, Software, Staffing Agency",0,3,,Scientific and technological services,4701386,USD,4701386,,,"Iselin, New Jersey, United States",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/prutechus/
Lojistic,https://www.crunchbase.com/organization/lojistic,51-100,Active,http://www.lojistic.com/,info@lojistic.com,+1 (800) 783-5753,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Professional Services, Sales and Marketing, Software, Transportation","Analytics, Business Intelligence, Consulting, Data Visualization, Information Technology, Logistics, Predictive Analytics, Sales Automation, Transportation",0,2,,Advertising; business,153972,USD,153972,,,"Park City, Utah, United States",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/lojistic/mycompany/
Uprise Health,https://www.crunchbase.com/organization/uprise-health,101-250,Active,http://www.uprisehealth.com,marketing@uprisehealth.com,+1 800 395 1616,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Software","Health Care, mHealth, Predictive Analytics, Wellness",,,,,1082466,USD,1082466,,,"Irvine, California, United States",$10M to $50M,1988-01-01,year,,http://www.linkedin.com/company/uprisehealth
Mercatus Technologies,https://www.crunchbase.com/organization/mercatus-technologies,101-250,Active,https://www.mercatus.com/,,416-603-1790,,,,,,,,,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Sales and Marketing, Software, Travel and Tourism","Consumer Applications, Coupons, E-Commerce, E-Commerce Platforms, Hospitality, Information Technology, Loyalty Programs, Mobile, Predictive Analytics, Retail Technology",16,23,Computing; Calculating,Scientific and technological services,1980181,USD,1980181,,,"Toronto, Ontario, Canada",$10M to $50M,2005-01-01,day,,https://www.linkedin.com/company-beta/1336218/
"Mobile Health Consumer, Inc",https://www.crunchbase.com/organization/mobile-health-consumer,51-100,Active,http://www.mobilehealthconsumer.com,info@mobilehealthconsumer.com,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Analytics, Employee Benefits, Health Care, Health Insurance, Human Resources, mHealth, Mobile, Predictive Analytics, Unified Communications",1,0,Computing; Calculating,,591450,USD,591450,,,"Palo Alto, California, United States",$10M to $50M,2012-04-01,day,,https://www.linkedin.com/company/mobile-health-consumer-inc-
PredictX,https://www.crunchbase.com/organization/pi-ltd,51-100,Active,https://www.predictx.com/,info@predictx.com, +44 20 3005 6750,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Internet, Machine Learning, Predictive Analytics, Software",0,9,,Scientific and technological services,,,,,,"London, England, United Kingdom",$10M to $50M,1983-01-01,year,,https://www.linkedin.com/company/predictx/
Winmo,https://www.crunchbase.com/organization/winmo,51-100,Active,http://www.winmo.com,hello@winmo.com,(800)761-1265,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Software","Advertising, Analytics, Business Development, Marketing, Predictive Analytics, Productivity Tools, SaaS, Sales Automation, Software",0,3,,Advertising; business,,,,,,"Atlanta, Georgia, United States",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/winmo-sales-intelligence
DataRPM,https://www.crunchbase.com/organization/datarpm,51-100,Closed,http://www.DataRPM.com,sundeep@datarpm.com,(650)437-6910,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Predictive Analytics, Software",,,,,,,,,,"Redwood City, California, United States",$10M to $50M,2012-01-06,day,"InterWest Partners, Virginia Venture Partners, Microsoft Accelerator Seattle, 20K Industries",http://www.linkedin.com/company/2287612
Telarix,https://www.crunchbase.com/organization/telarix,51-100,Closed,http://www.telarix.com,info@telarix.com,(703)564-9600,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software","Big Data, Predictive Analytics, Software",3,11,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Vienna, Virginia, United States",$10M to $50M,1996-01-01,year,"Edison Partners, Brown Brothers Harriman, RedShift Ventures",http://www.linkedin.com/company/telarix
