Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
MarkMonitor,https://www.crunchbase.com/organization/markmonitor,251-500,Active,http://www.markmonitor.com,admin@markmonitor.com,+1 415-278-8400,,,,,,,,,"Information Technology, Manufacturing, Privacy and Security, Software","Enterprise Software, Industrial, Information Technology, Security",,,,,929378,USD,929378,,,"San Francisco, California, United States",$100M to $500M,1999-01-01,year,"Polaris Partners, Foundation Capital, IVP, Focus Ventures, Cargill Ventures",https://www.linkedin.com/company-beta/14422/?pathWildcard=14422
Intelliswift Software,https://www.crunchbase.com/organization/intelliswift-software-newark-california,1001-5000,Active,https://www.intelliswift.com/,marketing@intelliswift.com,510-370-2600,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Software","Big Data, Business Intelligence, Cloud Management, Enterprise Software, Information Technology, Software",0,2,,Advertising; business,2582903,USD,2582903,,,"Newark, California, United States",$100M to $500M,2001-01-01,year,,https://www.linkedin.com/company/intelliswift/
Replicon,https://www.crunchbase.com/organization/replicon,501-1000,Active,http://www.replicon.com,info@replicon.com,(650) 286-9200,,,,,,,,,"Administrative Services, Internet Services, Other, Software","Cloud Computing, Enterprise Software, Project Management, Software",0,1,,Scientific and electric apparatus and instruments,7293275,USD,7293275,,,"Redwood City, California, United States",$100M to $500M,1996-01-01,year,"Emergence, Social Capital",http://www.linkedin.com/company/replicon
SAP Fioneer,https://www.crunchbase.com/organization/sap-fioneer,1001-5000,Active,https://sapfioneer.com/,contact@sapfioneer.com,,,,,,,,,,"Apps, Financial Services, Information Technology, Internet Services, Software","Enterprise Applications, Enterprise Software, Financial Services, Information Technology, Online Portals, Software",,,,,4152471,USD,4152471,,,"Walldorf, Baden-Wurttemberg, Germany",$100M to $500M,2021-01-01,year,,https://www.linkedin.com/company/fioneer/
Online Shop,https://www.crunchbase.com/organization/online-shop,51-100,Active,https://www.onlineshop.com,,,,,,,,,,,"Commerce and Shopping, Information Technology, Internet Services, Sales and Marketing, Software","E-Commerce, E-Commerce Platforms, Enterprise Software, Information Technology, Marketing Automation, Software",,,,,,,,,,"New York, New York, United States",$100M to $500M,2021-01-01,year,"Barclays Investment Bank, Justin Bieber, Dan Bilzerian, Ryan Thomas Gosling, Robin Vauvelle",https://www.linkedin.com/company/onlineshop
Mitchell International,https://www.crunchbase.com/organization/mitchell-international,1001-5000,Active,http://www.mitchell.com,,+1 800 238 9111,,,,,,,,,"Financial Services, Software","Enterprise Software, Insurance, InsurTech",39,67,Computing; Calculating,Scientific and electric apparatus and instruments,26125978,USD,26125978,,,"San Diego, California, United States",$100M to $500M,1946-01-01,year,"Stone Point Capital, Canada Pension Plan Investment Board, Norwest Equity Partners (NEP), Aurora Capital Partners, General Electric Pension Trust",http://www.linkedin.com/company/mitchell-international
GearBox,https://www.crunchbase.com/organization/gearbox,11-50,Active,https://www.gearbox.co.ke,info@gearbox.me,,,,,,,,,,"Consumer Electronics, Hardware, Software","Electronics, Enterprise Software, Hardware",,,,,,,,,,"Nairobi, Nairobi Area, Kenya",$100M to $500M,2010-02-01,day,,https://www.linkedin.com/company/gearbox-kenya
Vitech Systems Group,https://www.crunchbase.com/organization/vitech-systems-group,1001-5000,Active,https://www.vitechinc.com,info@vitechinc.com,+1 212 868 0900,,,,,,,,,"Administrative Services, Financial Services, Information Technology, Other, Software","Enterprise Software, Financial Services, Information Technology, Project Management, Software",0,11,,Scientific and technological services,28547039,USD,28547039,,,"New York, New York, United States",$100M to $500M,1986-01-01,year,,https://www.linkedin.com/company/vitech-systems-group
SumTotal Systems,https://www.crunchbase.com/organization/sumtotal-systems,1001-5000,Active,http://www.sumtotalsystems.com,connect@sumtotalsystems.com,+1 352 264 2800,1,1,1,1,,,,,"Administrative Services, Other, Software","Enterprise Software, Human Resources, Small and Medium Businesses, Software",0,10,,Scientific and electric apparatus and instruments,31539300,USD,31539300,,,"Gainesville, Florida, United States",$100M to $500M,1984-01-01,year,,http://www.linkedin.com/company/sumtotal-systems
Linedata,https://www.crunchbase.com/organization/linedata,1001-5000,Active,http://www.linedata.com/,Wben34690@gmail.com,,,,,,,,,,"Financial Services, Information Technology, Software","Enterprise Software, Financial Services, IT Management",,,,,40182333,USD,40182333,,,"Neuilly-sur-seine, Ile-de-France, France",$100M to $500M,1998-09-01,day,,https://www.linkedin.com/company/7341
Navis,https://www.crunchbase.com/organization/navis-2,251-500,Active,http://navis.com/,,(510)267-5000,,,,,,,,,"Consumer Electronics, Data and Analytics, Education, Hardware, Information Technology, Payments, Software","Billing, Business Intelligence, Computer, Enterprise Software, IT Infrastructure, SaaS, Software, Training",1,2,Computing; Calculating,Scientific and electric apparatus and instruments,22247790,USD,22247790,,,"Oakland, California, United States",$100M to $500M,1988-01-01,year,Summit Partners,https://www.linkedin.com/company/navis
Buddy Media,https://www.crunchbase.com/organization/buddymedia,10001+,Closed,http://buddymedia.com,,(866) 362-4538,,,,,,,,,"Advertising, Apps, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Apps, Enterprise Software, SaaS, Social Media, Social Media Marketing",,,,,609376,USD,609376,,,"New York, New York, United States",$100M to $500M,2007-09-01,day,"Notable Capital, Founders Fund, Insight Partners, Ronald Conway, IVP",https://www.linkedin.com/company/buddymedia/
Ivy Mobility,https://www.crunchbase.com/organization/ivy-mobility-inc,501-1000,Active,http://www.ivymobility.com,marketing@ivymobility.com,1-609 529 9584,,,,,,,,,"Apps, Mobile, Software","Apps, Enterprise Software, Mobile, SaaS, Software",0,2,,Scientific and electric apparatus and instruments,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2002-01-01,year,,https://www.linkedin.com/company/ivy-mobility-solutions
Webex,https://www.crunchbase.com/organization/webex,10001+,Active,http://www.webex.com,,+1 877-509-3239,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Privacy and Security, Software","Collaboration, Enterprise Software, Internet, Security, Telecommunications, Video Conferencing",20,1,Computing; Calculating,Scientific and electric apparatus and instruments,11836888,USD,11836888,,,"Santa Clara, California, United States",$100M to $500M,1995-01-01,year,"Yahoo, Summit Partners, Deutsche Telekom, TIBCO, Walden International",http://www.linkedin.com/company/webex
Kellton,https://www.crunchbase.com/organization/vmf-softech,1001-5000,Active,https://www.kellton.com,info@kelltontech.com,+91 124 469 8900,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Data Services, Enterprise Software, Information Services",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$100M to $500M,1993-01-01,year,AloStar,http://www.linkedin.com/company/kellton-tech-solutions-limited
STRATACACHE,https://www.crunchbase.com/organization/stratacache,1001-5000,Active,http://www.stratacache.com,info@stratacache.com,937-224-0485,,,,,,,,,"Advertising, Commerce and Shopping, Financial Services, Media and Entertainment, Sales and Marketing, Software","Developer Platform, Digital Media, Digital Signage, Enterprise Software, Finance, Mobile Advertising, Retail, Software",1,0,Education; Cryptography; Display; Advertising; Seals,,17017564,USD,17017564,,,"Dayton, Ohio, United States",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/stratacache
ASG Technologies,https://www.crunchbase.com/organization/asg,1001-5000,Active,https://www.asg.com/,info@asg.com,1 (239) 435-2200,,,,,,,,,Software,"Enterprise Software, Software",34,15,Computing; Calculating,Scientific and electric apparatus and instruments,15380736,USD,15380736,,,"Naples, Florida, United States",$100M to $500M,1986-01-01,year,Elliott Investment Management,http://www.linkedin.com/company/asg
DynTek,https://www.crunchbase.com/organization/dyntek,501-1000,Active,http://www.dyntek.com,marketing@dyntek.com,8502197919,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Consulting, Enterprise Software, Network Security, Virtualization",,,,,15121331,USD,15121331,,,"Newport Beach, California, United States",$100M to $500M,1989-01-01,year,Gallant Capital Partners,http://www.linkedin.com/company/dyntek
Sixt Rental Cars,https://www.crunchbase.com/organization/sixt-rental-cars,5001-10000,Active,https://www.sixt.com/,reservations-usa@sixt.com,+1 888 7498 227,2,5,1,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Software, Transportation, Travel and Tourism","Automotive, Car Sharing, Enterprise Software, Internet, News, Travel",,,,,220116044,USD,220116044,,,"Pullach Im Isartal, Bayern, Germany",$100M to $500M,1912-01-01,year,,https://www.linkedin.com/company/sixt
K2 Partnering Solutions,https://www.crunchbase.com/organization/k2-partnering-solutions,251-500,Active,http://www.k2partnering.com,info@k2partnering.com,+44 20 3060 5300,1,1,,,,,,,"Administrative Services, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Software","Analytics, Big Data, Business Intelligence, Enterprise Resource Planning (ERP), Enterprise Software, Mobile, Mobile Devices, Social Media, Staffing Agency",0,6,,Advertising; business,,,,,,"London, England, United Kingdom",$100M to $500M,1997-01-01,year,Inflexion,http://www.linkedin.com/company/k2-partnering-solutions
L&T Technology Services,https://www.crunchbase.com/organization/l-t-technology-services-ltd,10001+,Active,https://www.ltts.com,info@lnttechservices.com,+912656705000,,,,,,,,,"Biotechnology, Hardware, Information Technology, Other, Professional Services, Science and Engineering, Social Impact, Software","Consulting, Enterprise Software, Information Technology, Life Science, Mechanical Engineering, Social Impact, Telecommunications",71,6,,Scientific and electric apparatus and instruments,,,,,,"Vadodara, Gujarat, India",$100M to $500M,2012-01-01,year,,https://www.linkedin.com/company/l&t-technology-services-limited
SMART,https://www.crunchbase.com/organization/smart-technologies,501-1000,Active,https://www.smarttech.com,info@smarttech.com,+1.800.452.4796,,,,,,,,,"Consumer Electronics, Education, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Collaboration, Computer, EdTech, Education, Enterprise Software, Hardware, Information Technology, Software, Unified Communications, Wearables",294,60,Computing; Calculating,Scientific and electric apparatus and instruments,18523837,USD,18523837,,,"Calgary, Alberta, Canada",$100M to $500M,1987-01-01,year,"Apax Partners, Silverton Partners",http://www.linkedin.com/company/smart-technologies
Magnet,https://www.crunchbase.com/organization/magnet,11-50,Closed,http://www.getmagnet.com,connect@getmagnet.com,,,,,,,,,,"Events, Media and Entertainment, Software","Enterprise Software, Event Management, Events",,,,,,,,,,"Ahmedabad, Gujarat, India",$100M to $500M,2014-01-01,year,Techstars,https://www.linkedin.com/company/getmagnet/
intive,https://www.crunchbase.com/organization/intive-gmbh,1001-5000,Active,https://intive.com/,info@intive.com,+49 941 569 590 0,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Science and Engineering, Software","Embedded Software, Enterprise Software, Information Technology, Internet, Mobile Apps, Product Design, Software, Software Engineering",0,1,,Scientific and electric apparatus and instruments,6703015,USD,6703015,,,"Munich, Bayern, Germany",$100M to $500M,1999-01-01,year,,https://www.linkedin.com/company/intive/
ELEKS,https://www.crunchbase.com/organization/eleks-inc,1001-5000,Active,http://www.eleks.com,eleksinfo@eleks.com,1(702)765-4466,1,1,,1,,,,,"Blockchain and Cryptocurrency, Commerce and Shopping, Hardware, Professional Services, Software","Consulting, Enterprise Software, Outsourcing, Retail Technology, Smart Contracts, Software",0,1,,Scientific and technological services,,,,,,"Lviv, L'vivs'ka Oblast', Ukraine",$100M to $500M,1991-01-01,year,,http://www.linkedin.com/company/eleks
The Qt Company,https://www.crunchbase.com/organization/the-qt-company,101-250,Active,https://www.qt.io,sales@qt.io,+1 408-906-8400,,,,,,,,,"Consumer Electronics, Hardware, Internet Services, Manufacturing, Other, Science and Engineering, Software","Computer, Embedded Systems, Enterprise Software, Manufacturing, Service Industry, Software, Web Hosting",,,,,20458596,USD,20458596,,,"Oslo, Oslo, Norway",$100M to $500M,1994-01-01,year,"Index Ventures, Northzone, Teknoinvest",https://www.linkedin.com/company/the-qt-company
OSIsoft,https://www.crunchbase.com/organization/osisoft,1001-5000,Active,http://www.osisoft.com,sales@osisoft.com,+1 510-297-5800,,,,,,,,,"Financial Services, Manufacturing, Software","Asset Management, Enterprise Software, Manufacturing, Software",10,16,Computing; Calculating,Scientific and electric apparatus and instruments,186479,USD,186479,,,"San Leandro, California, United States",$100M to $500M,1980-01-01,year,"TCV, Tola Capital, Kleiner Perkins, SoftBank Vision Fund",http://www.linkedin.com/company/osisoft
Maven,https://www.crunchbase.com/organization/maven-research,11-50,Active,http://www.maven.co,info@maven.co,415-792-1241,,,,,,,,,"Administrative Services, Other, Software","Enterprise Software, Knowledge Management, SaaS, Software",0,2,,Advertising; business,1467621,USD,1467621,,,"San Francisco, California, United States",$100M to $500M,2008-02-01,day,SuRo Capital,https://www.linkedin.com/grp/home?gid=1979097
Optimal Blue,https://www.crunchbase.com/organization/optimal-blue,251-500,Active,https://www2.optimalblue.com,support@optimalblue.com,(972)781-0200,,,,,,,,,"Consumer Electronics, Financial Services, Hardware, Sales and Marketing, Software","Computer, Enterprise Software, Financial Services, Marketing Automation, Software",0,14,,Scientific and technological services,11156645,USD,11156645,,,"Plano, Texas, United States",$100M to $500M,2002-01-01,year,Serent Capital,https://www.linkedin.com/company/84421/
Jive Software,https://www.crunchbase.com/organization/jive-software,501-1000,Active,http://www.jivesoftware.com,sales@jivesoftware.com,(1888) 884-7011,,,,,,,,,"Internet Services, Media and Entertainment, Other, Software","Collaboration, Developer Tools, Enterprise Software, Internet, SaaS, Social Media, Software, Web Development",,,,,15069943,USD,15069943,,,"Palo Alto, California, United States",$100M to $500M,2001-02-07,day,"Sequoia Capital, Kleiner Perkins, Starve Ups, Bob Pasker",http://www.linkedin.com/company/jive-software
Digitate,https://www.crunchbase.com/organization/digitate,501-1000,Active,https://www.digitate.com,contact@digitate.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Infrastructure, Enterprise Software, IT Infrastructure, Machine Learning, Software",,,,,11051328,USD,11051328,,,"Santa Clara, California, United States",$100M to $500M,2015-06-01,month,,https://www.linkedin.com/company/12953270/
Sparta Systems,https://www.crunchbase.com/organization/sparta-systems,501-1000,Active,http://www.spartasystems.com,,6098075101,,,,,,,,,"Information Technology, Software","Enterprise Software, Information Technology, Software",16,20,Computing; Calculating,Scientific and technological services,3689844,USD,3689844,,,"Holmdel, New Jersey, United States",$100M to $500M,1994-01-01,year,Summit Partners,https://www.linkedin.com/company/sparta-systems-inc-/
Single Digits,https://www.crunchbase.com/organization/single-digits,51-100,Active,http://www.singledigits.com,info-us@singledigits.com,603-580-1539,,,,,,,,,"Internet Services, Software","Enterprise Software, Internet, Software, Web Hosting",,,,,,,,,,"Manchester, New Hampshire, United States",$100M to $500M,2003-01-01,year,"Bregal Sagemount, Tudor Growth Equity",http://www.linkedin.com/company/single-digits-inc.
CardConnect,https://www.crunchbase.com/organization/cardconnect,251-500,Active,http://www.cardconnect.com,info@cardconnect.com,484-581-2200,1,1,,,,,,,"Financial Services, Hardware, Payments, Privacy and Security, Software","Enterprise Software, Finance, Financial Services, Hardware, Payments, Security, Software, Transaction Processing",0,7,,Scientific and electric apparatus and instruments,,,,,,"King Of Prussia, Pennsylvania, United States",$100M to $500M,2006-01-01,year,"FTV Capital, Cohen Circle",https://www.linkedin.com/company-beta/1521248
Fusion-io,https://www.crunchbase.com/organization/fusion-io,501-1000,Active,http://www.fusionio.com,pr@fusionio.com,800.578.6007,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Other, Software","Cloud Computing, Database, Enterprise Software, Flash Storage, Infrastructure, Software, Virtualization",30,1,Computing; Calculating,Scientific and electric apparatus and instruments,1967835,USD,1967835,,,"Salt Lake City, Utah, United States",$100M to $500M,2006-01-01,year,"Dell, Andreessen Horowitz, Meritech Capital Partners, Mercato Partners, Lightspeed Venture Partners",http://www.linkedin.com/company/fusion-io
Smartcare,https://www.crunchbase.com/organization/smartcare-2,11-50,Active,https://www.smartcare.io,,,,,,,,,,,"Health Care, Other, Software","Enterprise Software, Health Care, Small and Medium Businesses",,,,,137187,USD,137187,,,"Saint George, Utah, United States",$100M to $500M,2012-01-01,day,,https://www.linkedin.com/company/smartcareio/about/
Kynetic,https://www.crunchbase.com/organization/kynetic,501-1000,Active,http://www.kynetic.com,info@kynetic.com,,,,,,,,,,"Commerce and Shopping, Internet Services, Software","E-Commerce, Enterprise Software, Internet",1,0,Computing; Calculating,,,,,,,"Conshohocken, Pennsylvania, United States",$100M to $500M,2011-09-01,day,,https://in.linkedin.com/company/kynetic
Telos,https://www.crunchbase.com/organization/telos,501-1000,Active,https://www.telos.com,info@telos.com,7037243800,,,,,,,,,"Information Technology, Privacy and Security, Software","Cloud Security, Cyber Security, Enterprise Software, Information Technology, Network Security, Software",14,25,Computing; Calculating,Scientific and technological services,18705624,USD,18705624,,,"Ashburn, Virginia, United States",$100M to $500M,1971-01-01,year,Enlightenment Capital,https://www.linkedin.com/company/telos-corporation
Aconex Limited,https://www.crunchbase.com/organization/aconex,501-1000,Active,http://www.aconex.com,,(415)914-7300,,,,,,,,,"Internet Services, Real Estate, Software","Cloud Computing, Construction, Enterprise Software, Software",5,1,Computing; Calculating,Building; repairs,,,,,,"Melbourne, Victoria, Australia",$100M to $500M,2000-01-28,day,Francisco Partners,http://www.linkedin.com/company/aconex
TheoremOne,https://www.crunchbase.com/organization/theorem-co,501-1000,Active,https://theoremone.co/,hello@theoremone.co,(888) 969-2983,,,,,,,,,"Administrative Services, Design, Internet Services, Mobile, Other, Software","Enterprise Software, Internet of Things, Mobile, Product Design, Project Management, Web Design, Web Development",0,5,,Advertising; business,,,,,,"Woodland Hills, California, United States",$100M to $500M,2007-07-01,month,,https://www.linkedin.com/company/theoremone
TD Ameritrade,https://www.crunchbase.com/organization/td-ameritrade,10001+,Active,http://www.tdameritrade.com,,+1 402-331-7856,2,3,,,,,,,"Financial Services, Software","Enterprise Software, Finance, Financial Services",0,3,,Insurance; financial affairs,5520803,USD,5520803,,,"Omaha, Nebraska, United States",$100M to $500M,1975-01-01,year,,http://www.linkedin.com/company/td-ameritrade
Rizing,https://www.crunchbase.com/organization/rizing-4644,1001-5000,Active,http://rizing.com,info@rizing.com,+1 203 517 0400,,,,,,,,,"Information Technology, Other, Professional Services, Software","Consulting, Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Professional Services",,,,,27079958,USD,27079958,,,"Stamford, Connecticut, United States",$100M to $500M,2003-01-01,year,LLR Partners,https://www.linkedin.com/company/rizing
Accuity,https://www.crunchbase.com/organization/accuity-2,501-1000,Active,https://accuity.com,custserv@accuity.com,8479338101,,,,,,,,,"Financial Services, Information Technology, Lending and Investments, Software","Banking, Enterprise Software, Financial Services, Information Technology, Software",,,,,,,,,,"Evanston, Illinois, United States",$100M to $500M,1836-01-01,year,,https://www.linkedin.com/company/accuity
Vectra,https://www.crunchbase.com/organization/vectra-e767,11-50,Closed,http://www.vectra.co.za,info@vectra.co.za,+27-12-880-2334,,,,,,,,,"Commerce and Shopping, Software","E-Commerce, Enterprise Software, Point of Sale, Software",,,,,,,,,,"Pretoria, NA - South Africa, South Africa",$100M to $500M,2017-01-01,year,,https://www.linkedin.com/company/vectra-business-technologies/
Nimble Storage,https://www.crunchbase.com/organization/nimble-storage,1001-5000,Closed,,info@Nimblestorage.com,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Financial Services, Hardware, Information Technology, Lending and Investments, Software","Data Storage, Electronics, Enterprise Software, Flash Storage, Information Technology, Predictive Analytics, Software, Venture Capital",3,0,Computing; Calculating,,2217196547,USD,2217196547,,,"San Jose, California, United States",$100M to $500M,2008-01-01,year,"Notable Capital, Employee Stock Option Fund, Sequoia Capital, Wing Venture Capital, Artis Ventures (AV)",http://www.linkedin.com/company/nimble-storage_290012
Openlink Financial,https://www.crunchbase.com/organization/openlink,1001-5000,Active,https://www.openlink.com/,info@openlink.com,43 1 811300,,,,,,,,,"Financial Services, Professional Services, Software","Asset Management, Enterprise Software, Risk Management, Software",0,9,,Scientific and electric apparatus and instruments,,,,,,"Uniondale, New York, United States",$100M to $500M,1992-01-01,year,TA Associates,https://www.linkedin.com/company/11679/
Zix Corporation,https://www.crunchbase.com/organization/zix-corporation,51-100,Closed,https://zix.com,info@zixcorp.com,214-370-2000,,,,,,,,,"Apps, Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security, Software","Apps, Email, Enterprise Software, Management Information Systems, Security, Software",5,1,,Advertising; business,9037879,USD,9037879,,,"Dallas, Texas, United States",$100M to $500M,1988-01-01,year,,https://www.linkedin.com/company/zix
MiX Telematics,https://www.crunchbase.com/organization/mix-telematics,501-1000,Active,http://www.mixtelematics.com/,info@mixtelematics.com,+27 11 654 8000,,,,,,,,,"Information Technology, Software, Transportation","Enterprise Software, Fleet Management, Information Services, Information Technology, SaaS",,,,,,,,,,"Florida, New York, United States",$100M to $500M,1996-01-01,year,,http://www.linkedin.com/company/mix-telematics
Claranova,https://www.crunchbase.com/organization/claranova,501-1000,Active,https://claranova.com,presse@avanquest.com,+33 1 41 27 19 82,1,1,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Mobile, Professional Services, Software","Business Development, Enterprise Software, Internet, Mobile, Publishing, Software",0,9,,Scientific and electric apparatus and instruments,24547752,USD,24547752,,,"La Garenne-colombes, Ile-de-France, France",$100M to $500M,1988-01-01,year,"Heights Capital Management, Cheyne Capital Management",https://www.linkedin.com/company/claranova_group/
Lohika,https://www.crunchbase.com/organization/lohika,501-1000,Closed,http://www.lohika.com,info@lohika.com,1(650)753-2025,,,,,,,,,"Media and Entertainment, Software","Digital Media, Enterprise Software, Web Development",0,2,,Scientific and technological services,10671325,USD,10671325,,,"San Bruno, California, United States",$100M to $500M,2001-01-01,year,"Altos Ventures, Alex Popa",https://www.linkedin.com/company/lohika
GyanSys,https://www.crunchbase.com/organization/gyansys,1001-5000,Active,https://gyansys.com/,info@gyansys.com,317-580-4200,,,,,,,,,"Financial Services, Information Technology, Other, Professional Services, Software, Transportation","Consulting, DevOps, Enterprise Resource Planning (ERP), Enterprise Software, Finance, Information and Communications Technology (ICT), Information Technology, Professional Services, Software, Supply Chain Management",0,1,,Scientific and technological services,37611010,USD,37611010,,,"Carmel, Indiana, United States",$100M to $500M,2005-01-01,year,,https://www.linkedin.com/company/gyansys-inc
Aspect Software,https://www.crunchbase.com/organization/aspect-software,1001-5000,Active,http://www.aspect.com,info@aspect.com,(188) 841-2772,,,,,,,,,"Administrative Services, Hardware, Other, Professional Services, Software","Call Center, Collaboration, Customer Service, Enterprise Software, Software, Telecommunications",0,0,Computing; Calculating,,80331,USD,80331,,,"Chelmsford, Massachusetts, United States",$100M to $500M,1973-05-01,day,"Microsoft, Vista Equity Partners",https://www.linkedin.com/company/aspect-software/
Improving Enterprises,https://www.crunchbase.com/organization/improving-enterprises,1001-5000,Active,http://www.improving.com/,info@improving.com,19726928838,,,,,,,,,"Information Technology, Other, Professional Services, Software","Consulting, Enterprise Software, Information Services, Information Technology, Service Industry, Software",,,,,24785976,USD,24785976,,,"Plano, Texas, United States",$100M to $500M,2007-01-01,year,,https://www.linkedin.com/company/improving-enterprises
hybris,https://www.crunchbase.com/organization/hybris,501-1000,Closed,http://www.hybris.com,sales@hybris.com,+49 89 890650,,,,,,,,,"Commerce and Shopping, Data and Analytics, Information Technology, Media and Entertainment, Software","Content, Data Integration, Data Management, E-Commerce, Enterprise Software, SaaS, Software",,,,,,,,,,"Munich, Bayern, Germany",$100M to $500M,1997-08-11,day,"Meritech Capital Partners, 83North, Tola Capital, HGGC",https://www.linkedin.com/company/sap-hybris/
Vionic,https://www.crunchbase.com/organization/vionic,11-50,Active,http://www.vionic.coM,info@vionic.com,877.503.7798,,,,,,,,,"Apps, Commerce and Shopping, Data and Analytics, Design, Sales and Marketing, Software","Apps, E-Commerce, Enterprise Software, Market Research, Retail, Social Media Marketing, Software",0,1,,Scientific and electric apparatus and instruments,375991,USD,375991,,,"San Diego, California, United States",$100M to $500M,2010-01-01,year,,http://www.linkedin.com/company/vionic
Eze Software Group,https://www.crunchbase.com/organization/eze-software-group,501-1000,Active,https://www.ezesoft.com,,6173161068,,,,,,,,,"Financial Services, Information Technology, Software","Enterprise Software, Financial Services, Information Technology, Software, Wealth Management",,,,,,,,,,"Boston, Massachusetts, United States",$100M to $500M,1995-01-01,year,,https://www.linkedin.com/company/ezesoftware
Jeeves,https://www.crunchbase.com/organization/jeeves-information-systems-ab,101-250,Active,https://www.jeeveserp.com/sv,info@jeeves.se,+46 8 587 099 00,,,,,,,,,"Information Technology, Software","Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software",0,12,,Scientific and electric apparatus and instruments,5808848,USD,5808848,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,1992-01-01,year,,https://www.linkedin.com/company/jeeves-information-systems/
KANA Software,https://www.crunchbase.com/organization/kana-software,251-500,Active,http://www.kana.com,info@kana.com,,,,,,,,,,"Internet Services, Software","Cloud Computing, Developer Tools, Enterprise Software, Software",2,2,Computing; Calculating,Scientific and electric apparatus and instruments,6352951,USD,6352951,,,"Santa Clara, California, United States",$100M to $500M,1996-01-01,year,"Agility Capital, DN Capital",https://www.linkedin.com/company/kana-software
Kornit Digital,https://www.crunchbase.com/organization/kornit-digital,501-1000,Active,http://www.kornit.com/,kornit@kornit.com,+972 3-908-5800,,,,,,,,,"Content and Publishing, Manufacturing, Media and Entertainment, Software, Transportation","Enterprise Software, Manufacturing, Printing, Shipping, Textiles",92,18,Printing; Lining Machines; Typewriters,Machines and machine tools,,,,,,"Rosh Ha'ayin, HaMerkaz, Israel",$100M to $500M,2003-01-01,year,"Fortissimo Capital, Poalim Equity",https://www.linkedin.com/company/kornit-digital/
JK Technosoft,https://www.crunchbase.com/organization/jk-technosoft-ltd,1001-5000,Active,https://jktech.com,marketing@jktech.com,+911204606200,,,,,,,,,"Commerce and Shopping, Financial Services, Information Technology, Software","Enterprise Software, Information Technology, Insurance, Retail, Software, Web Development",,,,,,,,,,"Noida, Uttar Pradesh, India",$100M to $500M,1994-01-01,year,,https://www.linkedin.com/company/jk-technosoft
Stant,https://www.crunchbase.com/organization/stant,11-50,Active,http://www.stant.com.br,contato@stant.com.br,+5582999281010,,,,,,,,,"Internet Services, Professional Services, Real Estate, Software","Construction, Enterprise Software, Innovation Management, Internet, Software",,,,,,,,,,"Maceió, Alagoas, Brazil",$100M to $500M,2013-10-20,day,"ACE Ventures, Bossanova Investimentos, Intercement",http://www.linkedin.com/company/stant/
Espire Infolabs Pvt. Ltd.,https://www.crunchbase.com/organization/espire-infolabs-pvt--ltd--3,501-1000,Active,https://www.espire.com/,marketing@espire.com,1(201)633-4723,,,,,,,,,"Data and Analytics, Information Technology, Software","Business Intelligence, Enterprise Software, IT Management, Software, Web Development",,,,,,,,,,"Gurgaon, Haryana, India",$100M to $500M,2001-12-18,day,,http://www.linkedin.com/company/espire-infolabs
