Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Black Box,https://www.crunchbase.com/organization/black-box-8c1a,1001-5000,Active,http://www.blackbox.dk,blackbox@blackbox.com,45 56633010,,,,,,,,,"Hardware, Other","Communications Infrastructure, Infrastructure, Network Hardware",,,,,5040946,USD,5040946,,,"Hvidovre, Hovedstaden, Denmark",$500M to $1B,1976-01-01,day,,https://www.linkedin.com/company/blackbox-network-services/about/
Vaya,https://www.crunchbase.com/organization/vaya,501-1000,Active,http://vaya.net.au,talk@vaya.net.au,1300 00 VAYA 8292,,,,,,,,,"Hardware, Mobile, Other","Communications Infrastructure, Mobile, Service Industry",,,,,,,,,,"Brisbane, Queensland, Australia",,2011-01-01,year,,
Hylan Datacom & Electrical,https://www.crunchbase.com/organization/hylan-datacom-electrical,501-1000,Active,http://www.hylangroup.com/,,(732) 946-6010,,,,,,,,,"Hardware, Other, Real Estate","Communications Infrastructure, Construction, Infrastructure",,,,,,,,,,"Holmdel, New Jersey, United States",$10M to $50M,1960-01-01,year,"TZP Group, Brightwood Capital Advisors, Flexis Capital",https://www.linkedin.com/company/hylan-datacom-&-electrical
SPINITAR,https://www.crunchbase.com/organization/spinitar,101-250,Active,https://www.spinitar.com/,info@spinitar.com,+1800 722-6444,,,,,,,,,"Data and Analytics, Design, Hardware, Information Technology, Media and Entertainment, Music and Audio, Other, Software","Audio, Communications Infrastructure, Data Visualization, Product Design, Service Industry",,,,,1891526,USD,1891526,,,"La Mirada, California, United States",$10M to $50M,1986-01-01,year,,https://www.linkedin.com/company/spinitar
NewWave Communications,https://www.crunchbase.com/organization/newwave-communications,1001-5000,Active,https://www.newwavecom.com/,4phil@newwavecom.com,(844)546-3278,,,,,,,,,"Consumer Electronics, Hardware, Internet Services","Communications Infrastructure, Consumer Electronics, Internet",,,,,1254458,USD,1254458,,,"Arkansas City, Arkansas, United States",$50M to $100M,1999-01-01,year,Pamlico Capital,https://www.linkedin.com/company/newwave-communications
Callink,https://www.crunchbase.com/organization/callink,5001-10000,Active,http://www.callink.com.br,callink@callink.com.br,55 (34) 3228-5010,,,,,,,,,"Hardware, Information Technology, Other, Professional Services","Communications Infrastructure, Consulting, Customer Service, Information Technology, Outsourcing, Telecommunications",,,,,,,,,,"Uberlândia, Minas Gerais, Brazil",,2006-01-01,year,,https://www.linkedin.com/company/callink-servicos-de-call-center/
CLS Communication,https://www.crunchbase.com/organization/cls-communication,501-1000,Closed,http://cls-communication.com/en,info@cls-communication.com,(442) 066-868_,,,,,,,,,"Education, Hardware, Other","Communications Infrastructure, Language Learning, Professional Services",0,2,,Advertising; business,,,,,,"Zürich, Zurich, Switzerland",,1997-01-01,year,,http://www.linkedin.com/company/cls-communication
brightONE,https://www.crunchbase.com/organization/telenet-gmbh,501-1000,Active,http://www.brightone.de/,info@brightone.de,4961969329800,,,,,,,,,"Hardware, Information Technology, Sales and Marketing, Software","Communications Infrastructure, Information Technology, Social CRM, Software",,,,,109796,USD,109796,,,"München, Bayern, Germany",Less than $1M,2013-01-01,year,,https://www.linkedin.com/company/3278687?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3278687%2Cidx%3A2-1-2%2CtarId%3A1467967358066%2Ctas%3AbrightONE
Z Corporation,https://www.crunchbase.com/organization/z-corporation,251-500,Closed,http://www.zcorp.com,moreinfo@3dsystems.com,803-326-3900,1,1,,,,,,,"Design, Hardware, Information Technology, Manufacturing, Professional Services, Sales and Marketing, Software","3D Printing, Communications Infrastructure, CRM, Hardware, Information Technology, Innovation Management, Manufacturing, Product Design",,,,,,,,,,"Burlington, Massachusetts, United States",,1994-01-01,year,,https://www.linkedin.com/company/z-corporation
TLGG Agency,https://www.crunchbase.com/organization/torben-lucie-und-die-gelbe-gefahr-tlgg-gmbh,51-100,Active,http://www.tlgg.de,zentrale@tlgg.de,+49 30 81 61 601 40,,,,,,,,,"Advertising, Data and Analytics, Design, Hardware, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing","Advertising, Brand Marketing, Communications Infrastructure, Content Marketing, Management Consulting, Market Research, Social Media",,,,,2889348,USD,2889348,,,"Berlin, Berlin, Germany",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/tlgg/
Startupbootcamp Amsterdam,https://www.crunchbase.com/organization/startupbootcamp-amsterdam,101-250,Active,https://www.startupbootcamp.org/accelerator/commerce-amsterdam/,,,30,31,,,,2020-02-10,13,,"Financial Services, Hardware, Lending and Investments, Professional Services","Communications Infrastructure, Incubators, Innovation Management",,,,,994976,USD,994976,,,"Amsterdam, Noord-Holland, The Netherlands",,2010-01-01,year,,https://in.linkedin.com/company/startupbootcamp-amsterdam/
Enverv,https://www.crunchbase.com/organization/enverv,51-100,Active,http://www.enverv.com,,,,,,,,,,,"Apps, Hardware, Software","Communications Infrastructure, Consumer Applications, Software",1,0,Electric Communication Technique,,,,,,,"San Jose, California, United States",$10M to $50M,2009-01-01,year,"Cisco, Walden International, New Enterprise Associates, Benchmark, UMC Capital",https://www.linkedin.com/company/enverv-inc
Ellacoya Networks,https://www.crunchbase.com/organization/ellacoya-networks,101-250,Active,http://www.ellacoya.com/,,(603)577-5544,,,,,,,,,Hardware,"Communication Hardware, Communications Infrastructure, Network Hardware",,,,,603375,USD,603375,,,"Merrimack, New Hampshire, United States",,1998-01-01,year,"Flagship Pioneering, Goldman Sachs, Lightspeed Venture Partners, Bessemer Venture Partners, Centennial Ventures",https://www.linkedin.com/company/ellacoya-networks/
NTT East Corporation,https://www.crunchbase.com/organization/ntt-east-corporation,1001-5000,Active,http://www.ntt-east.co.jp/en,,81 3 5359 5111,3,3,2,,,,,,"Hardware, Information Technology, Internet Services","Cloud Data Services, Communications Infrastructure, Internet, Telecommunications",,,,,,,,,,"Shinjuku, Yamanashi, Japan",,1999-01-01,year,,https://www.linkedin.com/company/東日本電信電話（株）
Ultra Communications,https://www.crunchbase.com/organization/ultra-communications,101-250,Active,https://www.ultracomm-inc.com/,contact@ultracomm-inc.com,(760) 652-0011,,,,,,,,,"Hardware, Manufacturing, Science and Engineering","Communications Infrastructure, Manufacturing, Semiconductor",29,2,Optics,Scientific and electric apparatus and instruments,365805,USD,365805,,,"Vista, California, United States",,2005-01-01,year,,https://www.linkedin.com/company/ultra-communications-inc/
HLX,https://www.crunchbase.com/organization/hlx,51-100,Active,https://www.hlxusa.com/,,973-401-1600,,,,,,,,,"Data and Analytics, Hardware, Health Care","Analytics, Communications Infrastructure, Health Care",,,,,333245,USD,333245,,,"Parsippany, New Jersey, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/healthlogix
Beacon Technologies,https://www.crunchbase.com/organization/beacon-technologies-bd07,101-250,Active,https://beacontech.net/,info@beacontech.net,+1 615 301 5020,,,,,,,,,"Hardware, Information Technology, Other","Communications Infrastructure, Information Technology, Service Industry",,,,,1085598,USD,1085598,,,"Nashville, Tennessee, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/beacon-technologies_2
Shields Environmental plc,https://www.crunchbase.com/organization/shields-environmental-plc,51-100,Active,http://www.shields-e.com,contactemea@shields-e.com,407 936 0025,,,,,,,,,"Hardware, Other","Communications Infrastructure, Service Industry, Telecommunications",0,2,,Scientific and electric apparatus and instruments,,,,,,"South Ockendon, Essex, United Kingdom",$10M to $50M,1979-01-01,year,,https://www.linkedin.com/company-beta/77789/?pathWildcard=77789
Second Sight Systems,https://www.crunchbase.com/organization/second-sight-systems,101-250,Active,http://www.secondsightsystems.com,info@sssrf.com,+1-844-789-9111,,,,,,,,,"Administrative Services, Hardware, Information Technology, Mobile, Other","Communications Infrastructure, IT Infrastructure, Project Management, Wireless",,,,,,,,,,"Hillsboro, Missouri, United States",$1M to $10M,1999-01-01,year,,https://www.linkedin.com/company/second-sight-systems-llc/
Infobahn,https://www.crunchbase.com/organization/infobahn,101-250,Active,http://www.infobahn.co.jp/,,81 3 5784 6700,,,,,,,,,"Advertising, Design, Hardware, Real Estate, Sales and Marketing","Advertising, Communications Infrastructure, Construction, Graphic Design, Marketing",0,1,,Education; entertainment,,,,,,"Shibuya, Kanagawa, Japan",$10M to $50M,1998-10-30,day,,https://www.linkedin.com/company/infobahn
edna,https://www.crunchbase.com/organization/edna-31df,251-500,Active,https://edna.io/,marketing@edna.io,,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Communications Infrastructure, Enterprise Software, Messaging, SMS, Unified Communications",,,,,,,,,,"Limassol, Limassol, Cyprus",,2005-01-01,year,,https://www.linkedin.com/company/edna-global
ProTelesis,https://www.crunchbase.com/organization/protelesis,51-100,Active,https://www.protelesis.com,info@protelesis.com,+1-833-977-6835,,,,,,,,,"Data and Analytics, Hardware, Information Technology","Analytics, Communications Infrastructure, Information Technology, IT Management",,,,,,,,,,"San Diego, California, United States",Less than $1M,1988-01-01,year,,https://www.linkedin.com/company/protelesis
Maipu Communication,https://www.crunchbase.com/organization/maipu-communication,5001-10000,Active,http://www.maipu.com/,overseas@maipu.com,+862885148850,1,1,,,,,,,"Hardware, Information Technology, Internet Services","Communications Infrastructure, Information Technology, Social Network, Telecommunications",14,7,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,,,"Chengdu, Sichuan, China",$100M to $500M,1993-01-01,year,"Intel Capital, HSBC Private Equity (Asia), NBP Asia Investments",https://www.linkedin.com/company/maipu-communication-technology-co.-ltd
CCBN,https://www.crunchbase.com/organization/ccbn,251-500,Closed,http://www.CCBN.com,,,,,,,,,,,"Financial Services, Hardware, Internet Services","Communications Infrastructure, Finance, Web Hosting",,,,,3405706,USD,3405706,,,"Boston, Massachusetts, United States",,1997-01-01,year,"Trident Capital, Goldman Sachs, HarbourVest Partners, AOL, Morgan Stanley Dean Witter",
BPG Group,https://www.crunchbase.com/organization/bpg-group,251-500,Active,https://www.bpggroup.com/,newbiz@bpggroup.com,+9714 5065555,,,,,,,,,"Advertising, Hardware, Sales and Marketing","Advertising, Communications Infrastructure, Marketing, Public Relations",,,,,423288,USD,423288,,,"Dubai, Dubai, United Arab Emirates",,1979-01-01,year,,https://www.linkedin.com/company/bpggroup/
Kindle Communications,https://www.crunchbase.com/organization/kindle-communications,51-100,Active,https://www.kindlecommunications.com,inquiry@kindlecommunications.com,+1 312 334 4400,,,,,,,,,"Advertising, Apps, Education, Hardware, Mobile, Sales and Marketing, Software","Advertising, Communications Infrastructure, E-Learning, Marketing, Mobile Apps",,,,,1173770,USD,1173770,,,"Chicago, Illinois, United States",$10M to $50M,2004-01-01,day,,https://www.linkedin.com/company/kindle-communications
TeleChoice,https://www.crunchbase.com/organization/telechoice,51-100,Active,https://www.telechoice.com.au,licensee@telechoice.com.au,+61 2 806 926 38,,,,,,,,,"Hardware, Mobile","Communications Infrastructure, Mobile, Network Hardware, Telecommunications",,,,,,,,,,"South Melbourne, Victoria, Australia",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/telechoice
Ragan,https://www.crunchbase.com/organization/ragan-com,101-250,Active,https://www.ragan.com/,cservice@ragan.com,(800) 878-5331,,,,,,,,,"Content and Publishing, Education, Hardware, Media and Entertainment, Other","Association, Communications Infrastructure, Copywriting, Publishing, Training",,,,,1630655,USD,1630655,,,"Chicago, Illinois, United States",$1M to $10M,2011-04-07,day,,https://www.linkedin.com/company/ragan-communications/
Telmar Network Technology,https://www.crunchbase.com/organization/telmar-network-technology,501-1000,Closed,http://www.iqormarketplace.com/,,(972) 836-0400,,,,,,,,,"Hardware, Mobile, Other","Communications Infrastructure, Infrastructure, Wireless",,,,,,,,,,"Plano, Texas, United States",,1987-01-01,year,,
Icotera,https://www.crunchbase.com/organization/icotera,101-250,Active,http://www.icotera.com/,,+45 7010 0033,,,,,,,,,"Hardware, Manufacturing","Communications Infrastructure, Manufacturing, Telecommunications",,,,,406962,USD,406962,,,"Holte, Syddanmark, Denmark",,2004-01-01,year,,https://www.linkedin.com/company/icotera
Spamina,https://www.crunchbase.com/organization/spamina,51-100,Closed,http://spamina.com/en/,sales@spamina.com,888 732 7516,,,,,,,,,"Hardware, Information Technology, Privacy and Security","Cloud Security, Communications Infrastructure, Information Technology, Security",,,,,,,,,,"Madrid, Madrid, Spain",,2005-01-01,year,Addendum Capital,https://www.linkedin.com/company/spamina
Cybercity A/S,https://www.crunchbase.com/organization/cybercity-a-s,51-100,Active,https://www.cybercity.dk,,(453)398-3398,,,,,,,,,"Hardware, Information Technology, Privacy and Security","Communications Infrastructure, Network Security, Telecommunications",,,,,,,,,,"Copenhagen, Hovedstaden, Denmark",,1994-01-01,year,"Merrill Lynch, Advent International, Four Seasons Ventures, Lehman Holdings, Danske eVentures",
Dynis,https://www.crunchbase.com/organization/dynis,501-1000,Active,https://dynis.com,cpaige@dynis.com,+1 410 290 9972,,,,,,,,,"Hardware, Mobile","Communications Infrastructure, Telecommunications, Wireless",0,1,,Building; repairs,52768297,USD,52768297,,,"Columbia, Maryland, United States",$10M to $50M,1992-01-01,year,,https://www.linkedin.com/company/700793
Arnell Group,https://www.crunchbase.com/organization/arnell-group,51-100,Active,http://arnell.com,,,,,,,,,,,"Design, Hardware, Other","Communications Infrastructure, Product Design, Service Industry",,,,,1549177,USD,1549177,,,"New York, New York, United States",$1M to $10M,1979-01-01,year,,https://www.linkedin.com/company/arnell
Sdiptech AB,https://www.crunchbase.com/organization/sdiptech-ab,501-1000,Active,http://www.sdiptech.com/,info@sdiptech.com,+ 46 (0) 761 61 21 91,,,,,,,,,"Hardware, Other","Communications Infrastructure, Infrastructure",0,8,,Advertising; business,10730221,USD,10730221,,,"Stockholm, Stockholms Lan, Sweden",,2004-01-01,year,,https://www.linkedin.com/company/sdiptech-ab
Teleaus,https://www.crunchbase.com/organization/teleaus,101-250,Active,https://teleaus.com,contact@teleaus.com,4157929821,,,,,,,,,"Hardware, Information Technology, Internet Services, Software","Cloud Computing, Communications Infrastructure, Information Technology, Software, Telecommunications",,,,,2556782,USD,2556782,,,"Dallas, Texas, United States",$10M to $50M,2011-12-01,day,,https://www.linkedin.com/company/teleaus
MPower Communications,https://www.crunchbase.com/organization/mpower-communications,501-1000,Active,http://www.mpowercom.com,,,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Internet Services, Software","Communications Infrastructure, Data Integration, Internet",,,,,,,,,,"Pittsford, New York, United States",,1995-01-01,year,,https://www.linkedin.com/company/mpowercommunications
Global Tower Partners,https://www.crunchbase.com/organization/global-tower-partners,101-250,Closed,http://www.gtpsites.com/,investor.relations@americantower.com,(561)995-0320,,,,,,,,,Hardware,Communications Infrastructure,,,,,872838852,USD,872838852,,,"Boca Raton, Florida, United States",,2002-01-01,year,,https://www.linkedin.com/company/global-tower-partners
International Telecommunication Union,https://www.crunchbase.com/organization/international-telecommunication-union,501-1000,Active,http://www.itu.int/en/,pressinfo@itu.int,+41 22 730 51 11,,,,,,,,1,"Government and Military, Hardware, Information Technology","Communications Infrastructure, Information and Communications Technology (ICT), Politics",,,,,,,,,,"Geneva, Geneve, Switzerland",Less than $1M,1865-01-01,year,,https://www.linkedin.com/company-beta/439511/
IBBS,https://www.crunchbase.com/organization/ibbs,501-1000,Active,http://www.ibbs.com,info@momentumtelecom.com,+1 (877) 447-1220,,,,,,,,,"Administrative Services, Hardware, Information Technology, Internet Services","Communications Infrastructure, Delivery, Information Technology, Internet, Telecommunications",,,,,1750225,USD,1750225,,,"Kennesaw, Georgia, United States",,2001-01-01,year,Pamlico Capital,https://in.linkedin.com/company/ibbs
Seeker,https://www.crunchbase.com/organization/seeker-2,51-100,Active,http://www.seeker.com/,,,,,,,,,,,"Hardware, Information Technology","Communications Infrastructure, Information Services, Information Technology",0,4,,Education; entertainment,927901,USD,927901,,,"San Francisco, California, United States",Less than $1M,2015-03-03,day,,https://www.linkedin.com/company/seeker-digital-network/
Synter Resource Group,https://www.crunchbase.com/organization/synter-resource-group,101-250,Active,https://www.synter.com,info@synter.com,+1 866 796 8377,,,,,,,,,"Education, Hardware, Professional Services, Sales and Marketing, Transportation","Communications Infrastructure, Lead Management, Outsourcing, Training, Transportation",,,,,1446788,USD,1446788,,,"Charleston, South Carolina, United States",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/synter-resource-group
ICSolutions,https://www.crunchbase.com/organization/icsolutions,51-100,Active,http://icsolutions.com/,,800 661 3845,,,,,,,,,Hardware,"Communication Hardware, Communications Infrastructure, Telecommunications",,,,,2199223,USD,2199223,,,"San Antonio, Texas, United States",$1M to $10M,2002-01-01,year,,https://www.linkedin.com/company/icsolutions
TURNER,https://www.crunchbase.com/organization/turner,51-100,Active,http://turnerpr.com,info@turnerpr.com,212.889.1700,1,1,,,,,,,Hardware,Communications Infrastructure,0,41,,Building; repairs,482546,USD,482546,,,"New York, New York, United States",$10M to $50M,1997-01-01,year,,https://www.linkedin.com/company/turnerpr
CV Services Group,https://www.crunchbase.com/organization/cv-services-group,101-250,Active,https://cvsg.com.au,apprentices@cvservices.com.au,07-3622-4333,,,,,,,,,"Hardware, Other, Real Estate","Communications Infrastructure, Construction, Service Industry",,,,,,,,,,"Hamilton, Queensland, Australia",,2004-01-01,year,,https://www.linkedin.com/company/cv-services-group
NetCologne,https://www.crunchbase.com/organization/netcologne,501-1000,Active,http://netcologne.de/,,0221 2222 - 800,,,,,,,,,"Hardware, Internet Services","Communications Infrastructure, Internet, Telecommunications",,,,,,,,,,"Köln, Nordrhein-Westfalen, Germany",,1994-01-01,day,,https://www.linkedin.com/company/netcologne/?originalSubdomain=de
Avion Networks,https://www.crunchbase.com/organization/avion-networks,51-100,Active,https://avionnetworks.com,biz@avionnetworks.com,+1 858 291 0922,,,,,,,,,"Administrative Services, Hardware, Other","Communications Infrastructure, Infrastructure, Project Management, Telecommunications",,,,,8421585,USD,8421585,,,"Atlanta, Georgia, United States",,2014-01-01,year,,https://www.linkedin.com/company/avion-networks-inc
Agri-Valley Communications,https://www.crunchbase.com/organization/agri-valley-communications,101-250,Active,https://www.avci.net/,techteam@avci.net,+1-989-453-4391,,,,,,,,,"Community and Lifestyle, Hardware, Information Technology, Internet Services","Communications Infrastructure, Communities, Information and Communications Technology (ICT), Information Technology, Internet, Network Hardware, Telecommunications",0,1,,Building; repairs,873890,USD,873890,,,"Pigeon, Michigan, United States",$10M to $50M,1982-01-01,year,,https://www.linkedin.com/company/avci-net/
Aptela,https://www.crunchbase.com/organization/aptela,51-100,Active,http://www.aptela.com,info@aptela.com,703-386-1500,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software","Communications Infrastructure, Information Services, Information Technology, Messaging, Small and Medium Businesses, SMS, Software, Unified Communications",,,,,,,,,,"Herndon, Virginia, United States",,2006-01-01,year,"JMI Equity, Bobby Yazdani",https://www.linkedin.com/company/5028
Nextel Mexico,https://www.crunchbase.com/organization/nextel-mexico,5001-10000,Closed,http://nextel.com.mx/,,52 55 1018 4000,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile","Communications Infrastructure, Information Technology, Messaging, Mobile, Telecommunications, Wireless",,,,,,,,,,"Ciudad De León, Guanajuato, Mexico",,1993-01-01,year,,
NELLO,https://www.crunchbase.com/organization/nello,101-250,Active,https://www.nelloinc.com,,+1-574-288-3632,,,,,,,,,"Hardware, Manufacturing, Mobile","Communications Infrastructure, Manufacturing, Telecommunications, Wireless",0,1,,Common metals and their alloys; ores,2161684,USD,2161684,,,"South Bend, Indiana, United States",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/nello-corporation/
Oasis Communication Technologies,https://www.crunchbase.com/organization/oasis-communication-technologies,51-100,Active,http://www.oasis-tech.net/,info@oasis-tech.net,+972 3 721 2100,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Professional Services","Communications Infrastructure, Consulting, Cyber Security, IT Infrastructure, Network Security",,,,,,,,,,"Herzliya, Tel Aviv, Israel",$1M to $10M,2006-01-01,year,,https://www.linkedin.com/company/oasis-communication-technologies/
Orion 247,https://www.crunchbase.com/organization/orion-247,101-250,Active,https://www.orion247.com/,sales@orion247.com,+44 0 1756 633882,,,,,,,,,"Hardware, Information Technology","Communications Infrastructure, Information Technology, IT Management",,,,,728446,USD,728446,,,"Skipton, North Yorkshire, United Kingdom",$1M to $10M,2015-01-01,year,,https://www.linkedin.com/company/orion247/
Grassroots,https://www.crunchbase.com/organization/grassroots,51-100,Closed,http://www.grassroots.com,rob.rehg@edelman.com,(202)371-0200,,,,,,,,,"Advertising, Hardware, Information Technology, Sales and Marketing","Advertising, Communications Infrastructure, Information Technology, Public Relations",,,,,183250,USD,183250,,,"Washington, District of Columbia, United States",,1999-01-01,year,"Advanced Technology Ventures, Focus Ventures, AIG Investments, Paramount Capital, Knight Ridder Ventures",https://www.linkedin.com/company/bittime
Inteltec Emirates,https://www.crunchbase.com/organization/inteltec-emirates,501-1000,Active,http://inteltec.ae/index.php#,info@inteltec.ae,+971 2 5545122,,,,,,,,,"Hardware, Mobile, Real Estate","Communications Infrastructure, Construction, Telecommunications, Wireless",,,,,,,,,,"Abu Dhabi, Abu Dhabi, United Arab Emirates",,1995-01-01,year,,https://www.linkedin.com/company/inteltec-emirates/
Unique Broadband Systems,https://www.crunchbase.com/organization/unique-broadband-systems,51-100,Active,http://www.uniquesys.com/,sales@uniquesys.com,(905)669-8533,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Media and Entertainment, Video","Broadcasting, Communications Infrastructure, Computer, Manufacturing",0,1,,Scientific and electric apparatus and instruments,1888969,USD,1888969,,,"Vaughan, Ontario, Canada",,2003-01-01,year,,https://www.linkedin.com/company/unique-broadband-systems
Vivacity Infrastructure Group,https://www.crunchbase.com/organization/vivacity-infrastructure-group,51-100,Active,https://vivacitygroup.com,info@vivacitygroup.com,1 630.556.1659,,,,,,,,,"Hardware, Mobile, Other","Communications Infrastructure, Infrastructure, Wireless",,,,,429239,USD,429239,,,"Naperville, Illinois, United States",$1M to $10M,2017-01-01,year,,https://www.linkedin.com/company/vivacityinfrastructuregroup
Telaverge Communications,https://www.crunchbase.com/organization/telaverge-communications,101-250,Active,https://www.telavergecommunications.com/,sales@telaverge.com,+1 214 299 5132,,,,,,,,,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Communications Infrastructure, Software, Telecommunications, Unified Communications",,,,,1312465,USD,1312465,,,"Plano, Texas, United States",Less than $1M,,,,https://www.linkedin.com/company/telavergecommunications/?originalSubdomain=in
YOU Broadband India,https://www.crunchbase.com/organization/you-broadband-cable,251-500,Active,http://www.youbroadband.in,customercare.mum@youbroadband.co.in,+02233772125,,,,,,,,,"Content and Publishing, Hardware, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Video","Broadcasting, Communications Infrastructure, Internet, Telecommunications, Video Streaming, Wired Telecommunications, Wireless",,,,,,,,,,"Mumbai, Maharashtra, India",$1M to $10M,2000-01-01,year,Brand Capital,https://www.linkedin.com/company/269522
Are Media,https://www.crunchbase.com/organization/are-media-c2c9,251-500,Active,https://www.aremedia.com.au/,advertising@aremedia.com.au,+61 2 9282 8000,,,,,,,,,"Advertising, Community and Lifestyle, Content and Publishing, Hardware, Media and Entertainment, Sales and Marketing","Advertising, Brand Marketing, Communications Infrastructure, Lifestyle, News, Publishing",,,,,,,,,,"Sydney, New South Wales, Australia",$100M to $500M,1991-01-01,year,,https://www.linkedin.com/company/aremediaau/
Kokusai Electric Corporation,https://www.crunchbase.com/organization/kokusai-electric-corporation,1001-5000,Active,https://www.kokusai-electric.com/en/,,,,,,,,,,,"Hardware, Information Technology, Mobile, Privacy and Security","Communications Infrastructure, Network Security, Wireless","1,409",16,Basic Electric Elements,Machines and machine tools,,,,,,"Tokyo, Tokyo, Japan",$1B to $10B,2017-02-02,day,,https://www.linkedin.com/company/kokusai-electric
Vodafone India,https://www.crunchbase.com/organization/vodafone-india,10001+,Active,https://www.vodafone.in,,+44 1635 33251,,,,,,,,,"Hardware, Mobile","Communications Infrastructure, Mobile, Telecommunications",,,,,,,,,,"Mumbai, Maharashtra, India",$500M to $1B,1992-01-01,year,,https://www.linkedin.com/company/vodafone-idea-limited
BECG (Built Environment Communications Group),https://www.crunchbase.com/organization/becg-built-environment-communications-group,101-250,Active,https://becg.com,,+44 20 3697 7630,,,,,,,,,"Hardware, Sales and Marketing","Communications Infrastructure, Public Relations",,,,,476446,USD,476446,,,"London, England, United Kingdom",,,,,https://www.linkedin.com/company/becguk
Viasat - Tactical Data Links,https://www.crunchbase.com/organization/viasat-link-16-tactical-data-links-tdl,5001-10000,Active,https://www.viasat.com/defense/solutions/tactical-data-links/,,,,,,,,,,,"Government and Military, Hardware, Information Technology","Communications Infrastructure, Information and Communications Technology (ICT), Military, Optical Communication",,,,,430089300,USD,430089300,,,"Carlsbad, California, United States",,1986-01-01,year,,https://www.linkedin.com/company/viasat
Al Jazeera Telecom and Internet Services Company,https://www.crunchbase.com/organization/al-jazeera-telecommunication,51-100,Active,http://www.jt.iq,info@jt.iq,+964 60 55,,,,,,,,,"Hardware, Information Technology, Internet Services, Privacy and Security","Communications Infrastructure, Internet, Network Security, Telecommunications",,,,,,,,,,"Baghdad, Baghdad, Iraq",,2004-01-01,year,,https://www.linkedin.com/company/al-jazeera-telecom/
World Wireless Solutions,https://www.crunchbase.com/organization/world-wireless-solutions,101-250,Active,https://www.worldwirelesssolutions.com,info@worldwirelesssolutions.com,+1 416 654 2124,,,,,,,,,"Hardware, Information Technology, Privacy and Security, Professional Services","Communications Infrastructure, Consulting, Cyber Security, Hardware, Information Technology, Network Hardware",,,,,1543158,USD,1543158,,,"North York, Ontario, Canada",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/wwscorp
JEKI,https://www.crunchbase.com/organization/jeki,1001-5000,Active,https://www.jeki.co.jp/,,03-5447-7800,1,1,,,,,,,"Advertising, Hardware, Media and Entertainment, Sales and Marketing","Advertising, Communication Hardware, Communications Infrastructure, Content Creators, Marketing, Optical Communication",1,0,Computing; Calculating,,,,,,,"Tokyo, Tokyo, Japan",,1988-05-09,day,,https://www.linkedin.com/company/%EF%BC%88%E6%A0%AA%EF%BC%89%E3%82%B8%E3%82%A7%E3%82%A4%E3%82%A2%E3%83%BC%E3%83%AB%E6%9D%B1%E6%97%A5%E6%9C%AC%E4%BC%81%E7%94%BB/
Kcell,https://www.crunchbase.com/organization/kcell,1001-5000,Active,https://www.kcell.kz/,ccmail@kcell.kz,+7 7272 58 83 00,,,,,,,,,"Commerce and Shopping, Hardware","Communication Hardware, Communications Infrastructure, E-Commerce, Telecommunications",,,,,,,,,,"Almaty, Almaty City, Kazakhstan",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/kcell-jsc/
e.spire Communications,https://www.crunchbase.com/organization/e-spire-communications,1001-5000,Closed,http://www.espire.net,,,,,,,,,,,"Hardware, Information Technology, Other, Privacy and Security","B2B, Communications Infrastructure, Network Security",,,,,,,,,,"Montgomery, Alabama, United States",,1993-01-01,year,"Allied Capital, Greenwich Street Capital Partners, Huff Alternative",
