Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Springs,https://www.crunchbase.com/organization/springs,51-100,Active,https://springsapps.com,sergey@springsapps.com,+380631169860,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Platforms, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Technology, iOS, Machine Learning, Mobile, Software, Software Engineering, Web Development",,,,,,,,,,"Kyiv, Kyyiv, Ukraine",$10M to $50M,2015-04-01,day,,https://www.linkedin.com/company/springs---custom-web-development
Jaxel,https://www.crunchbase.com/organization/jaxel,101-250,Active,https://jaxel.com/,info@jaxel.com,(650) 666-0072,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Education, Health Care, Information Technology, Software","Analytics, Education, Generative AI, Information Technology, Machine Learning, Medical, Retail, Software",,,,,154913,USD,154913,,,"Pleasanton, California, United States",$1M to $10M,2020-01-01,year,,https://www.linkedin.com/company/jaxel-inc/
Techwards,https://www.crunchbase.com/organization/techwards,51-100,Active,https://techwards.co,info@techwards.co,+1 (669) 666-6822,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Enterprise Applications, Enterprise Software, Generative AI, Information Technology, Mobile Apps, SaaS, Web Apps, Web Development",,,,,348500,USD,348500,,,"San Jose, California, United States",,2020-04-01,month,,https://www.linkedin.com/company/techwards
YandexGPT,https://www.crunchbase.com/organization/yandexgpt,101-250,Active,https://ya.ru/alisa_davay_pridumaem,pr@yandex-team.ru,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Technology",,,,,,,,,,,,2023-01-01,year,,
Writr.ai,https://www.crunchbase.com/organization/writr-ai,101-250,Active,https://www.writr.ai/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI",,,,,,,,,,"Palo Alto, California, United States",,2020-02-14,day,,
DeftGPT,https://www.crunchbase.com/organization/deftgpt,51-100,Active,https://deftgpt.com/,marketing@sictecinfotech.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Internet, Software",,,,,,,,,,"Las Vegas, Nevada, United States",,2023-10-07,day,,https://www.linkedin.com/showcase/deftgpt/
Docufai,https://www.crunchbase.com/organization/docufai,101-250,Active,https://www.docufai.com/,marketing@docufai.com,,,,,,,,,,Artificial Intelligence (AI),Generative AI,,,,,,,,,,,,2023-01-01,year,,https://www.linkedin.com/company/docufai
Quontex,https://www.crunchbase.com/organization/quontex,51-100,Active,https://quontex.co/,hello@quontex.co,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Professional Services, Software","Big Data, Consulting, Generative AI, Information Technology, Internet of Things, Software, Web Design, Web Development",,,,,77490,USD,77490,,,"London, England, United Kingdom",,2018-01-01,year,,https://www.linkedin.com/company/quontex/
NVIT,https://www.crunchbase.com/organization/nvit,251-500,Active,https://nvit.tech,info@nvit.tech,+1-469-212-2403,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Consulting, DevOps, Generative AI, Information Technology, Internet, Machine Learning, Professional Services",,,,,,,,,,"Prosper, Texas, United States",,2021-10-04,day,,https://www.linkedin.com/company/nvitech
Hutech Solutions,https://www.crunchbase.com/organization/hutech-solutions,101-250,Active,https://hutechsolutions.com/,sales@hutechsolutions.com,+91-8073989712,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), E-Commerce Platforms, Enterprise Software, Generative AI, Information Technology, Logistics, Machine Learning, SaaS, Web Development",,,,,,,,,,"Bengaluru, Karnataka, India",,2019-12-04,day,,https://www.linkedin.com/company/hutechsolutions/
CloneHub,https://www.crunchbase.com/organization/clonehub,51-100,Active,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Machine Learning, Social Network",,,,,,,,,,,,2023-07-25,day,,https://www.linkedin.com/company/clonehub/
Shedevrum,https://www.crunchbase.com/organization/shedevrum,101-250,Active,https://shedevrum.ai,pr@yandex-team.ru,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering","Generative AI, Information Technology, Intelligent Systems",,,,,,,,,,,,2023-01-01,year,,
Sunnerberg Teknik,https://www.crunchbase.com/organization/sunnerberg-teknik,51-100,Active,https://sunnerbergteknik.com,info@sunnerbergteknik.com,+46763130000,,,,,,,,,"Advertising, Apps, Artificial Intelligence (AI), Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing, Mobile, Sales and Marketing, Software","Advertising, Apps, Generative AI, Hardware, Manufacturing, Mobile Devices, Retail, Retail Technology, Sales, Wearables",,,,,98700,USD,98700,,,"Trollhättan, Vastra Gotaland, Sweden",,2013-01-01,year,,https://www.linkedin.com/company/sunnerberg-teknik/
WBPRO,https://www.crunchbase.com/organization/wbpro,51-100,Active,https://www.wbpro.com,sales@wbpro.com,407-855-0670,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Mobile, Platforms, Professional Services, Science and Engineering, Software","Android, Artificial Intelligence (AI), Augmented Reality, Consulting, Generative AI, iOS, Machine Learning, Mobile Apps, Software, Web Development",0,2,,Scientific and technological services,283324,USD,283324,,,"Orlando, Florida, United States",,2002-04-11,day,,https://www.linkedin.com/company/wbpro-llc
iFoto,https://www.crunchbase.com/organization/ifoto,51-100,Active,https://www.ifoto.ai/,support@ifoto.ai,(408)230-7045,,,,,,,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Photo Editing",,,,,372821,USD,372821,,,,,2023-10-01,day,,
Space Multimedia,https://www.crunchbase.com/organization/space-multimedia,101-250,Active,http://www.space-multimedia.com,enquire@space-multimedia.com,212-796-0465,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Software","Business Process Automation (BPA), Cloud Management, Enterprise Applications, Enterprise Resource Planning (ERP), Generative AI, Information Technology, Machine Learning",,,,,151152,USD,151152,,,"New York, New York, United States",,2007-01-01,year,,https://www.linkedin.com/company/spacemultimedia-pvt-ltd
Viacognitiva,https://www.crunchbase.com/organization/viacognitiva,51-100,Active,https://www.viacognitiva.com.br,comercial@viacognitiva.com.br,55 (11) 3254-6200,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Technology",,,,,,,,,,"Bela Vista, Sao Paulo, Brazil",$1M to $10M,2017-01-01,year,,https://www.linkedin.com/company/viacognitiva/
Enpower Engineering Company,https://www.crunchbase.com/organization/enpower-engineering-company,501-1000,Active,http://enpower.com.pk/,info@enpowerservices.com,+92 42 111 579 579,,,,,,,,,"Artificial Intelligence (AI), Energy, Hardware, Information Technology, Manufacturing, Software","Energy, Generative AI, Hardware, Information Technology, Manufacturing, Power Grid, Software",,,,,,,,,,"Lahore, Punjab, Pakistan",,2006-06-20,day,,https://pk.linkedin.com/company/enpower-engineering-&-services
Speech Actors,https://www.crunchbase.com/organization/speech-actors,51-100,Active,https://speechactors.com/,,,,,,,,,,,Artificial Intelligence (AI),Generative AI,,,,,,,,,,,,2010-01-01,day,,
Flextech,https://www.crunchbase.com/organization/flextech-f2f1,51-100,Active,https://www.terabox.com,Jay@flextech.co.jp,+818056459032,,,,,,,,,"Apps, Artificial Intelligence (AI), Information Technology, Mobile, Software","Generative AI, Information Technology, Mobile Apps, Software",,,,,,,,,,"Tokyo, Tokyo, Japan",,2020-06-01,day,,https://www.linkedin.com/company/flextech-co-jp
Metex Labz,https://www.crunchbase.com/organization/metex-labz,51-100,Active,https://metexlabz.com,info@metexlabz.com,331-656-0344,,,,,,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Health Care, Internet Services, Manufacturing, Science and Engineering, Software","Artificial Intelligence (AI), Assistive Technology, FinTech, Generative AI, Industrial Automation, Web3",,,,,,,,,,"Islamabad, Islamabad, Pakistan",,2021-11-21,day,BiTech Private Limited,https://www.linkedin.com/company/metexlabzofficial/
Yingdong Vision,https://www.crunchbase.com/organization/yingdong-vision,51-100,Active,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI",,,,,,,,,,"Guangzhou, Guangdong, China",,2022-01-01,year,Zhongying Equity Investment Management,
Treppan Technologies,https://www.crunchbase.com/organization/treppan-technologies,101-250,Active,https://www.treppantechnologies.com/,abdulkadir@treppantechnologies.com,256752527333,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Software","Data Collection and Labeling, Data Visualization, Facial Recognition, Generative AI, Image Recognition, Predictive Analytics, SaaS, Speech Recognition, Text Analytics, Virtual Assistant",,,,,,,,,,"Kampala, Kampala, Uganda",,2023-10-01,day,,
Quantum AI Labs,https://www.crunchbase.com/organization/quantum-ai-labs,51-100,Active,https://quantumaiblock.com,info@quantumaiblock.com,,,,,,,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), FinTech, Generative AI, Web3",,,,,,,,,,"Middletown, Delaware, United States",,2024-03-27,day,,https://www.linkedin.com/company/quantumailabs
Knight Ai,https://www.crunchbase.com/organization/knight-ai,51-100,Active,https://knightai.co/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Technology, Internet, Software",,,,,,,,,,"Mumbai, Maharashtra, India",,2023-01-05,day,,
